match_id,timestamp,home_team_id,away_team_id,home_score_total,away_score_total,home_sets_won,away_sets_won,score_diff,set_diff,home_current_score,away_current_score,set_info,game_duration,match_status,home_win_rate_last5,away_win_rate_last5,head_to_head_win_rate_home
198944,2025-06-04 15:00:32.448304,2322,45540,73,54,2,0,19,2,21,11,Set 1: 25-18 | Set 2: 27-25 | Set 3: 21-11,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:00:43.384679,2322,45540,73,55,2,0,18,2,21,12,Set 1: 25-18 | Set 2: 27-25 | Set 3: 21-12,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:01:14.867711,2322,45540,74,55,2,0,19,2,22,12,Set 1: 25-18 | Set 2: 27-25 | Set 3: 22-12,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:01:25.591627,2322,45540,75,55,2,0,20,2,23,12,Set 1: 25-18 | Set 2: 27-25 | Set 3: 23-12,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:02:28.670689,2322,45540,75,56,2,0,19,2,23,13,Set 1: 25-18 | Set 2: 27-25 | Set 3: 23-13,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:03:00.092018,2322,45540,76,56,2,0,20,2,24,13,Set 1: 25-18 | Set 2: 27-25 | Set 3: 24-13,150m 0s,3rd set,1.0,0.8,0.9
198944,2025-06-04 15:03:31.632444,2322,45540,77,56,2,0,21,2,25,13,Set 1: 25-18 | Set 2: 27-25 | Set 3: 25-13,150m 0s,3rd set,1.0,0.8,0.9
198939,2025-06-04 22:05:08.544121,45645,2346,6,5,0,0,1,0,6,5,Set 1: 6-5,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:05:46.548032,45645,2346,7,6,0,0,1,0,7,6,Set 1: 7-6,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:06:19.254499,45645,2346,7,7,0,0,0,0,7,7,Set 1: 7-7,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:06:52.402193,45645,2346,8,7,0,0,1,0,8,7,Set 1: 8-7,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:07:36.071835,45645,2346,8,8,0,0,0,0,8,8,Set 1: 8-8,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:08:09.771452,45645,2346,9,9,0,0,0,0,9,9,Set 1: 9-9,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:08:42.718311,45645,2346,9,10,0,0,-1,0,9,10,Set 1: 9-10,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:08:54.069491,45645,2346,10,10,0,0,0,0,10,10,Set 1: 10-10,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:09:27.140577,45645,2346,11,10,0,0,1,0,11,10,Set 1: 11-10,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:09:53.623276,45645,2346,12,10,0,0,2,0,12,10,Set 1: 12-10,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:10:05.173823,45645,2346,12,11,0,0,1,0,12,11,Set 1: 12-11,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:10:49.582108,45645,2346,13,11,0,0,2,0,13,11,Set 1: 13-11,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:11:01.156431,45645,2346,13,12,0,0,1,0,13,12,Set 1: 13-12,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:23:26.669081,45645,2346,23,20,0,0,3,0,23,20,Set 1: 23-20,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:26:57.759634,45645,2346,24,22,0,0,2,0,24,22,Set 1: 24-22,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:27:42.158219,45645,2346,24,23,0,0,1,0,24,23,Set 1: 24-23,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:28:41.151152,45645,2346,24,24,0,0,0,0,24,24,Set 1: 24-24,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:29:24.757235,45645,2346,24,25,0,0,-1,0,24,25,Set 1: 24-25,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:29:51.168708,45645,2346,25,25,0,0,0,0,25,25,Set 1: 25-25,150m 0s,1st set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:30:34.933266,45645,2346,25,26,0,0,-1,0,25,26,Set 1: 25-26,150m 0s,1st set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:31:09.344656,45638,2594,0,0,0,0,0,0,0,0,Set 1: 0-0,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:31:09.344904,45645,2346,26,26,0,0,0,0,26,26,Set 1: 26-26,150m 0s,1st set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:31:41.496820,45638,2594,1,1,0,0,0,0,1,1,Set 1: 1-1,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:31:41.497025,45645,2346,26,28,0,1,-2,-1,26,28,Set 1: 26-28,150m 0s,Pause,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:32:13.704463,45638,2594,2,2,0,0,0,0,2,2,Set 1: 2-2,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:32:50.912492,45638,2594,3,2,0,0,1,0,3,2,Set 1: 3-2,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:33:23.086640,45638,2594,4,2,0,0,2,0,4,2,Set 1: 4-2,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:34:06.357341,45638,2594,4,3,0,0,1,0,4,3,Set 1: 4-3,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:34:38.666894,45638,2594,5,4,0,0,1,0,5,4,Set 1: 5-4,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:35:10.705346,45638,2594,5,5,0,0,0,0,5,5,Set 1: 5-5,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:35:21.811097,45638,2594,6,5,0,0,1,0,6,5,Set 1: 6-5,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:35:47.962088,45638,2594,6,6,0,0,0,0,6,6,Set 1: 6-6,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:35:47.962314,45645,2346,26,28,0,1,-2,-1,1,1,Set 1: 26-28 | Set 2: 1-1,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:40:05.164101,45638,2594,10,8,0,0,2,0,10,8,Set 1: 10-8,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:40:22.010462,45645,2346,31,30,0,1,1,-1,5,2,Set 1: 26-28 | Set 2: 5-2,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:40:33.410673,45638,2594,10,9,0,0,1,0,10,9,Set 1: 10-9,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:40:33.410843,45645,2346,31,32,0,1,-1,-1,5,4,Set 1: 26-28 | Set 2: 5-4,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:41:05.696293,45645,2346,31,33,0,1,-2,-1,5,5,Set 1: 26-28 | Set 2: 5-5,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:41:31.847696,45638,2594,11,10,0,0,1,0,11,10,Set 1: 11-10,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:41:57.898326,45645,2346,32,33,0,1,-1,-1,6,5,Set 1: 26-28 | Set 2: 6-5,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:42:30.465057,45638,2594,11,11,0,0,0,0,11,11,Set 1: 11-11,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:43:02.455334,45638,2594,11,12,0,0,-1,0,11,12,Set 1: 11-12,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:43:02.455470,45645,2346,32,34,0,1,-2,-1,6,6,Set 1: 26-28 | Set 2: 6-6,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:43:28.536644,45638,2594,11,13,0,0,-2,0,11,13,Set 1: 11-13,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:43:28.536797,45645,2346,34,34,0,1,0,-1,8,6,Set 1: 26-28 | Set 2: 8-6,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:43:39.511100,45645,2346,34,36,0,1,-2,-1,8,8,Set 1: 26-28 | Set 2: 8-8,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:44:06.575322,45645,2346,35,36,0,1,-1,-1,9,8,Set 1: 26-28 | Set 2: 9-8,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:44:32.731867,45638,2594,12,13,0,0,-1,0,12,13,Set 1: 12-13,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:44:32.732051,45645,2346,35,37,0,1,-2,-1,9,9,Set 1: 26-28 | Set 2: 9-9,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:44:58.758936,45645,2346,36,37,0,1,-1,-1,10,9,Set 1: 26-28 | Set 2: 10-9,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:45:30.760593,45645,2346,35,37,0,1,-2,-1,9,9,Set 1: 26-28 | Set 2: 9-9,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:46:02.806154,45645,2346,35,38,0,1,-3,-1,9,10,Set 1: 26-28 | Set 2: 9-10,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:46:35.364355,45638,2594,12,14,0,0,-2,0,12,14,Set 1: 12-14,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:46:35.364502,45645,2346,37,37,0,1,0,-1,11,9,Set 1: 26-28 | Set 2: 11-9,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:47:07.778751,45638,2594,12,13,0,0,-1,0,12,13,Set 1: 12-13,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:47:07.778914,45645,2346,36,37,0,1,-1,-1,10,9,Set 1: 26-28 | Set 2: 10-9,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:47:34.072489,45638,2594,14,13,0,0,1,0,14,13,Set 1: 14-13,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:47:34.072659,45645,2346,36,40,0,1,-4,-1,10,12,Set 1: 26-28 | Set 2: 10-12,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:48:06.565069,45638,2594,15,13,0,0,2,0,15,13,Set 1: 15-13,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:48:06.565229,45645,2346,38,40,0,1,-2,-1,12,12,Set 1: 26-28 | Set 2: 12-12,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:53:57.302003,45638,2594,19,22,0,0,-3,0,19,22,Set 1: 19-22,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:53:58.921387,45645,2346,42,46,0,1,-4,-1,16,18,Set 1: 26-28 | Set 2: 16-18,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:54:25.044762,45638,2594,20,22,0,0,-2,0,20,22,Set 1: 20-22,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:54:25.044920,45645,2346,44,46,0,1,-2,-1,18,18,Set 1: 26-28 | Set 2: 18-18,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:54:51.135433,45645,2346,44,47,0,1,-3,-1,18,19,Set 1: 26-28 | Set 2: 18-19,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:55:02.193098,45638,2594,20,23,0,0,-3,0,20,23,Set 1: 20-23,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:55:34.493637,45638,2594,20,24,0,0,-4,0,20,24,Set 1: 20-24,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:55:34.493811,45645,2346,44,48,0,1,-4,-1,18,20,Set 1: 26-28 | Set 2: 18-20,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:56:06.528784,45638,2594,21,24,0,0,-3,0,21,24,Set 1: 21-24,150m 0s,1st set,0.2,1.0,0.0
198932,2025-06-04 22:56:38.713414,45638,2594,20,24,0,0,-4,0,20,24,Set 1: 20-24,150m 0s,1st set,0.2,1.0,0.0
198939,2025-06-04 22:56:38.713593,45645,2346,44,50,0,1,-6,-1,18,22,Set 1: 26-28 | Set 2: 18-22,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 22:57:10.616056,45638,2594,21,25,0,1,-4,-1,21,25,Set 1: 21-25,150m 0s,Pause,0.2,1.0,0.0
198939,2025-06-04 22:57:36.638910,45645,2346,44,51,0,1,-7,-1,18,23,Set 1: 26-28 | Set 2: 18-23,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:58:28.822916,45645,2346,45,51,0,1,-6,-1,19,23,Set 1: 26-28 | Set 2: 19-23,150m 0s,2nd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 22:58:55.171270,45645,2346,45,53,0,2,-8,-2,19,25,Set 1: 26-28 | Set 2: 19-25,150m 0s,Pause,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:00:04.590719,45638,2594,21,25,0,1,-4,-1,?,?,Set 1: 21-25 | Set 2: ?-?,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:00:37.030674,45638,2594,22,26,0,1,-4,-1,1,1,Set 1: 21-25 | Set 2: 1-1,150m 0s,Pause,0.2,1.0,0.0
198932,2025-06-04 23:01:13.025543,45638,2594,23,26,0,1,-3,-1,2,1,Set 1: 21-25 | Set 2: 2-1,150m 0s,Pause,0.2,1.0,0.0
198939,2025-06-04 23:01:29.612874,45645,2346,45,53,0,2,-8,-2,19,25,Set 1: 26-28 | Set 2: 19-25,150m 0s,Pause,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:01:40.372628,45638,2594,23,27,0,1,-4,-1,2,2,Set 1: 21-25 | Set 2: 2-2,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:02:02.354017,45638,2594,24,27,0,1,-3,-1,3,2,Set 1: 21-25 | Set 2: 3-2,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:02:56.727104,45638,2594,24,28,0,1,-4,-1,3,3,Set 1: 21-25 | Set 2: 3-3,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:03:07.789487,45638,2594,24,29,0,1,-5,-1,3,4,Set 1: 21-25 | Set 2: 3-4,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:03:18.848153,45638,2594,25,29,0,1,-4,-1,4,4,Set 1: 21-25 | Set 2: 4-4,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:03:40.350977,45645,2346,45,53,0,2,-8,-2,0,0,Set 1: 26-28 | Set 2: 19-25 | Set 3: 0-0,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:04:11.402680,45638,2594,26,29,0,1,-3,-1,5,4,Set 1: 21-25 | Set 2: 5-4,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:04:33.190673,45645,2346,46,53,0,2,-7,-2,1,0,Set 1: 26-28 | Set 2: 19-25 | Set 3: 1-0,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:04:54.558750,45638,2594,26,31,0,1,-5,-1,5,6,Set 1: 21-25 | Set 2: 5-6,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:05:37.392372,45645,2346,47,53,0,2,-6,-2,2,0,Set 1: 26-28 | Set 2: 19-25 | Set 3: 2-0,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:06:40.629097,45638,2594,27,33,0,1,-6,-1,6,8,Set 1: 21-25 | Set 2: 6-8,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:06:40.629289,45645,2346,48,54,0,2,-6,-2,3,1,Set 1: 26-28 | Set 2: 19-25 | Set 3: 3-1,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:07:22.408794,45638,2594,27,34,0,1,-7,-1,6,9,Set 1: 21-25 | Set 2: 6-9,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:07:22.408848,45645,2346,49,55,0,2,-6,-2,4,2,Set 1: 26-28 | Set 2: 19-25 | Set 3: 4-2,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:07:33.467242,45645,2346,50,55,0,2,-5,-2,5,2,Set 1: 26-28 | Set 2: 19-25 | Set 3: 5-2,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:07:44.147992,45645,2346,50,56,0,2,-6,-2,5,3,Set 1: 26-28 | Set 2: 19-25 | Set 3: 5-3,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:07:54.972231,45638,2594,27,35,0,1,-8,-1,6,10,Set 1: 21-25 | Set 2: 6-10,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:07:54.972461,45645,2346,51,56,0,2,-5,-2,6,3,Set 1: 26-28 | Set 2: 19-25 | Set 3: 6-3,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:08:16.470035,45645,2346,51,57,0,2,-6,-2,6,4,Set 1: 26-28 | Set 2: 19-25 | Set 3: 6-4,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:08:47.370842,45645,2346,51,58,0,2,-7,-2,6,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 6-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:09:39.944973,45645,2346,53,58,0,2,-5,-2,8,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 8-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:10:10.945413,45638,2594,27,37,0,1,-10,-1,6,12,Set 1: 21-25 | Set 2: 6-12,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:10:10.945638,45645,2346,54,58,0,2,-4,-2,9,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 9-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:10:41.855201,45638,2594,27,38,0,1,-11,-1,6,13,Set 1: 21-25 | Set 2: 6-13,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:11:23.518354,45638,2594,27,39,0,1,-12,-1,6,14,Set 1: 21-25 | Set 2: 6-14,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:11:55.601185,45645,2346,55,58,0,2,-3,-2,10,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 10-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:12:06.498039,45645,2346,56,58,0,2,-2,-2,11,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 11-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:12:48.344042,45645,2346,57,58,0,2,-1,-2,12,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 12-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:13:09.665641,45638,2594,28,39,0,1,-11,-1,7,14,Set 1: 21-25 | Set 2: 7-14,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:14:12.662628,45638,2594,29,39,0,1,-10,-1,8,14,Set 1: 21-25 | Set 2: 8-14,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:14:43.660518,45638,2594,30,39,0,1,-9,-1,9,14,Set 1: 21-25 | Set 2: 9-14,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:14:54.601092,45638,2594,30,40,0,1,-10,-1,9,15,Set 1: 21-25 | Set 2: 9-15,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:15:47.657208,45638,2594,30,41,0,1,-11,-1,9,16,Set 1: 21-25 | Set 2: 9-16,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:16:09.658155,45638,2594,31,41,0,1,-10,-1,10,16,Set 1: 21-25 | Set 2: 10-16,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:16:40.583915,45645,2346,58,58,0,2,0,-2,13,5,Set 1: 26-28 | Set 2: 19-25 | Set 3: 13-5,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:17:22.362363,45638,2594,34,41,0,1,-7,-1,13,16,Set 1: 21-25 | Set 2: 13-16,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:17:54.310722,45645,2346,58,60,0,2,-2,-2,13,7,Set 1: 26-28 | Set 2: 19-25 | Set 3: 13-7,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:18:15.677499,45645,2346,59,60,0,2,-1,-2,14,7,Set 1: 26-28 | Set 2: 19-25 | Set 3: 14-7,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:18:46.502019,45645,2346,59,61,0,2,-2,-2,14,8,Set 1: 26-28 | Set 2: 19-25 | Set 3: 14-8,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:18:57.108735,45638,2594,35,41,0,1,-6,-1,14,16,Set 1: 21-25 | Set 2: 14-16,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:19:28.312807,45638,2594,34,41,0,1,-7,-1,13,16,Set 1: 21-25 | Set 2: 13-16,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:19:28.313059,45645,2346,59,62,0,2,-3,-2,14,9,Set 1: 26-28 | Set 2: 19-25 | Set 3: 14-9,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:19:38.948186,45645,2346,60,62,0,2,-2,-2,15,9,Set 1: 26-28 | Set 2: 19-25 | Set 3: 15-9,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:20:00.262052,45638,2594,36,41,0,1,-5,-1,15,16,Set 1: 21-25 | Set 2: 15-16,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:20:00.262261,45645,2346,60,63,0,2,-3,-2,15,10,Set 1: 26-28 | Set 2: 19-25 | Set 3: 15-10,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:21:42.682260,45638,2594,37,43,0,1,-6,-1,16,18,Set 1: 21-25 | Set 2: 16-18,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:21:59.389887,45645,2346,61,64,0,2,-3,-2,16,11,Set 1: 26-28 | Set 2: 19-25 | Set 3: 16-11,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:22:11.511308,45645,2346,62,64,0,2,-2,-2,17,11,Set 1: 26-28 | Set 2: 19-25 | Set 3: 17-11,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:22:42.539784,45638,2594,38,43,0,1,-5,-1,17,18,Set 1: 21-25 | Set 2: 17-18,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:22:42.539943,45645,2346,63,65,0,2,-2,-2,18,12,Set 1: 26-28 | Set 2: 19-25 | Set 3: 18-12,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:24:03.662522,45638,2594,38,46,0,1,-8,-1,17,21,Set 1: 21-25 | Set 2: 17-21,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:24:03.662579,45645,2346,64,65,0,2,-1,-2,19,12,Set 1: 26-28 | Set 2: 19-25 | Set 3: 19-12,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:24:14.451425,45645,2346,63,66,0,2,-3,-2,18,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 18-13,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:24:25.039224,45645,2346,65,66,0,2,-1,-2,20,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 20-13,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:24:35.734243,45638,2594,39,46,0,1,-7,-1,18,21,Set 1: 21-25 | Set 2: 18-21,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:24:46.314045,45645,2346,66,66,0,2,0,-2,21,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 21-13,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:25:07.716108,45638,2594,40,46,0,1,-6,-1,19,21,Set 1: 21-25 | Set 2: 19-21,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:25:18.657625,45638,2594,39,47,0,1,-8,-1,18,22,Set 1: 21-25 | Set 2: 18-22,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:25:18.657785,45645,2346,65,66,0,2,-1,-2,20,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 20-13,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:25:49.609584,45645,2346,67,66,0,2,1,-2,22,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 22-13,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:26:11.038110,45638,2594,40,47,0,1,-7,-1,19,22,Set 1: 21-25 | Set 2: 19-22,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:26:41.947334,45638,2594,40,48,0,1,-8,-1,19,23,Set 1: 21-25 | Set 2: 19-23,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:26:52.659305,45645,2346,67,67,0,2,0,-2,22,14,Set 1: 26-28 | Set 2: 19-25 | Set 3: 22-14,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:27:03.410958,45638,2594,40,49,0,1,-9,-1,19,24,Set 1: 21-25 | Set 2: 19-24,150m 0s,2nd set,0.2,1.0,0.0
198932,2025-06-04 23:27:34.438175,45638,2594,41,49,0,1,-8,-1,20,24,Set 1: 21-25 | Set 2: 20-24,150m 0s,2nd set,0.2,1.0,0.0
198939,2025-06-04 23:27:34.438339,45645,2346,67,68,0,2,-1,-2,22,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 22-15,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:27:45.190553,45638,2594,41,50,0,2,-9,-2,20,25,Set 1: 21-25 | Set 2: 20-25,150m 0s,Pause,0.2,1.0,0.0
198939,2025-06-04 23:27:45.190716,45645,2346,68,68,0,2,0,-2,23,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 23-15,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:28:06.695733,45645,2346,69,68,0,2,1,-2,24,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 24-15,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:28:17.446329,45645,2346,68,68,0,2,0,-2,23,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 23-15,150m 0s,3rd set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:28:48.340552,45645,2346,70,68,1,2,2,-1,25,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15,150m 0s,Pause,1.0,0.6,0.35294117647058826
